%time,field.header.seq,field.header.stamp,field.header.frame_id,field.info.header.seq,field.info.header.stamp,field.info.header.frame_id,field.info.vehid,field.info.type,field.info.msg_ver,field.info.comm,field.speed,field.position.x,field.position.y,field.position.z,field.yaw,field.wheel_angle,field.quality,field.distance,field.status,field.direction,field.weight,field.correction.x,field.correction.y,field.correction.z,field.reason.reason,field.reason.point.x,field.reason.point.y,field.reason.point.z,field.reason.state
1687475310024929027,2209193,1687475310022521018,,0,0,,1007002,,,,5.57864904404,278.491979216,-1633.17214709,300.329294701,1.84023237228,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310043342801,2209194,1687475310040977954,,0,0,,1007002,,,,5.58179330826,278.469402603,-1633.07794623,300.32642264,1.84000432491,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310060286649,2209195,1687475310058058023,,0,0,,1007002,,,,5.5847158432,278.448476996,-1632.99077339,300.32375207,1.83973419666,0.00288461544551,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310077893427,2209196,1687475310075689077,,0,0,,1007002,,,,5.48546218872,278.453550933,-1633.08175892,300.317427086,1.83931970596,0.00288461544551,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310096376057,2209197,1687475310092509031,,0,0,,1007002,,,,5.55617237091,278.390337444,-1632.83024449,300.287801992,1.83896696568,0.00288461544551,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310110172025,2209198,1687475310106894016,,0,0,,1007002,,,,5.55879211426,278.369747259,-1632.75427215,300.283462694,1.83869624138,0.00288461544551,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310126154498,2209199,1687475310123270034,,0,0,,1007002,,,,5.56172704697,278.346427146,-1632.66831772,300.278540414,1.83842837811,0.00288461544551,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310143998781,2209200,1687475310141829013,,0,0,,1007002,,,,5.58244419098,278.315518522,-1632.55482347,300.259635968,1.83810651302,0.00288461544551,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310159173789,2209201,1687475310156197071,,0,0,,1007002,,,,5.58506917953,278.293131641,-1632.47826046,300.252956345,1.83786869049,0.00288461544551,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310176298317,2209202,1687475310173024892,,0,0,,1007002,,,,5.58828115463,278.265538992,-1632.38397162,300.244716426,1.83775639534,0.00288461544551,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310193557432,2209203,1687475310191941022,,0,0,,1007002,,,,5.53488063812,278.242556565,-1632.30055958,300.238835427,1.83755099773,0.00288461544551,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310211133636,2209204,1687475310206054925,,0,0,,1007002,,,,5.53750085831,278.218686644,-1632.22468417,300.230953681,1.83736598492,0.00288461544551,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310225719309,2209205,1687475310222764968,,0,0,,1007002,,,,5.540579319,278.190356744,-1632.13468366,300.221593221,1.83726739883,0.00288461544551,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310244939402,2209206,1687475310241856098,,0,0,,1007002,,,,5.54391241074,278.159278395,-1632.0360095,300.21131723,1.83711993694,0.00288461544551,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310271068183,2209207,1687475310263588905,,0,0,,1007002,,,,5.48508119583,278.174366591,-1632.04495713,300.227829389,1.83715569973,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
