%time,field.header.seq,field.header.stamp,field.header.frame_id,field.info.header.seq,field.info.header.stamp,field.info.header.frame_id,field.info.vehid,field.info.type,field.info.msg_ver,field.info.comm,field.speed,field.position.x,field.position.y,field.position.z,field.yaw,field.wheel_angle,field.quality,field.distance,field.status,field.direction,field.weight,field.correction.x,field.correction.y,field.correction.z,field.reason.reason,field.reason.point.x,field.reason.point.y,field.reason.point.z,field.reason.state
1687473405865776428,2094990,1687473405861239910,,0,0,,1007002,,,,1.44301533699,521.737141178,-1336.99087303,263.239403174,2.3369808197,-0.355208337307,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473405879542708,2094991,1687473405876115083,,0,0,,1007002,,,,1.44200634956,521.744733344,-1337.01176659,263.238599247,2.33883118629,-0.355208337307,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473405899780792,2094992,1687473405895399093,,0,0,,1007002,,,,1.4165879488,521.770556601,-1337.05933862,263.251691563,2.34002947807,-0.355208337307,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473405913906246,2094993,1687473405910059928,,0,0,,1007002,,,,1.4161618948,521.778705247,-1337.07769819,263.252115014,2.34190869331,-0.342708319426,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473405933354886,2094994,1687473405928407907,,0,0,,1007002,,,,1.44516789913,521.80177193,-1337.13395425,263.257816099,2.34435749054,-0.342708319426,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473405945332952,2094995,1687473405942473888,,0,0,,1007002,,,,1.44486546516,521.811154585,-1337.15401836,263.258129602,2.34533071518,-0.331250011921,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473405963075670,2094996,1687473405959969043,,0,0,,1007002,,,,1.44458019733,521.821816011,-1337.17644544,263.258473645,2.34741473198,-0.331250011921,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473405979235230,2094997,1687473405976329088,,0,0,,1007002,,,,1.44435489178,521.832231128,-1337.19798801,263.258797916,2.34951424599,-0.32187500596,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473405998305841,2094998,1687473405994880914,,0,0,,1007002,,,,1.44197952747,521.833923806,-1337.2032379,263.256390698,2.35070443153,-0.32187500596,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406015126977,2094999,1687473406012182950,,0,0,,1007002,,,,1.44185853004,521.843873196,-1337.22291425,263.256726582,2.35285687447,-0.32187500596,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406031496646,2095000,1687473406025957107,,0,0,,1007002,,,,1.44172000885,521.854801571,-1337.24419777,263.257084484,2.35501360893,-0.313541680574,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406047536672,2095001,1687473406043797969,,0,0,,1007002,,,,1.44155347347,521.866148924,-1337.26594624,263.257444386,2.35607886314,-0.313541680574,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406065972947,2095002,1687473406061830043,,0,0,,1007002,,,,1.49857914448,521.865561265,-1337.27167568,263.260588152,2.35816192627,-0.304166674614,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406080228352,2095003,1687473406076472997,,0,0,,1007002,,,,1.49802446365,521.875649161,-1337.29249215,263.260683985,2.36021018028,-0.304166674614,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406100820922,2095004,1687473406096009969,,0,0,,1007002,,,,1.51474165916,521.898992769,-1337.3496266,263.268030261,2.36141943932,-0.304166674614,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406116690945,2095005,1687473406110234975,,0,0,,1007002,,,,1.5142608881,521.908763703,-1337.36878209,263.26872568,2.36359548569,-0.293749988079,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406135438164,2095006,1687473406132065057,,0,0,,1007002,,,,1.54312217236,521.934831104,-1337.42718194,263.274316298,2.36601161957,-0.293749988079,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406146954344,2095007,1687473406143307924,,0,0,,1007002,,,,1.54269742966,521.946294974,-1337.44820362,263.276014775,2.36705183983,-0.285416662693,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406162914265,2095008,1687473406160015106,,0,0,,1007002,,,,1.54221427441,521.958720758,-1337.47067649,263.277830629,2.36919021606,-0.285416662693,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406179531230,2095009,1687473406176213979,,0,0,,1007002,,,,1.54171299934,521.97098537,-1337.49254897,263.279598172,2.37130093575,-0.276041656733,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406198491735,2095010,1687473406194813966,,0,0,,1007002,,,,1.62005090714,521.974904437,-1337.50015183,263.285493756,2.37253236771,-0.276041656733,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406214687754,2095011,1687473406210776090,,0,0,,1007002,,,,1.6195114851,521.987209687,-1337.52149773,263.287924104,2.37465190887,-0.276041656733,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406230367408,2095012,1687473406226253032,,0,0,,1007002,,,,1.61888515949,522.000637894,-1337.54450003,263.290546333,2.37679219246,-0.266666680574,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406246973748,2095013,1687473406243285894,,0,0,,1007002,,,,1.61816895008,522.01486098,-1337.56854192,263.293291001,2.37789320946,-0.266666680574,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406264960742,2095014,1687473406261178016,,0,0,,1007002,,,,1.66493058205,522.01240981,-1337.56682221,263.290008797,2.37979054451,-0.257291674614,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406280966966,2095015,1687473406276695966,,0,0,,1007002,,,,1.66384458542,522.025317122,-1337.58986357,263.292088841,2.38189983368,-0.257291674614,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406298899271,2095016,1687473406295039892,,0,0,,1007002,,,,1.68002474308,522.049370875,-1337.6487111,263.291798954,2.38312244415,-0.257291674614,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406313429734,2095017,1687473406309823989,,0,0,,1007002,,,,1.67883443832,522.061617626,-1337.67028486,263.293729071,2.38519883156,-0.247916668653,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406331474959,2095018,1687473406326622009,,0,0,,1007002,,,,1.67737495899,522.075854269,-1337.69506383,263.295948182,2.38722252846,-0.247916668653,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406347037267,2095019,1687473406343964099,,0,0,,1007002,,,,1.67105734348,522.089263672,-1337.72010969,263.277041586,2.3883600235,-0.236458331347,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406365509063,2095020,1687473406359600067,,0,0,,1007002,,,,1.66954517365,522.102878356,-1337.74294549,263.278299227,2.39032554626,-0.236458331347,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406379827595,2095021,1687473406376600027,,0,0,,1007002,,,,1.66781210899,522.117499801,-1337.76717495,263.279632958,2.3922533989,-0.223958328366,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406398024333,2095022,1687473406394608974,,0,0,,1007002,,,,1.69312524796,522.1330983,-1337.79094522,263.287586434,2.39326500893,-0.223958328366,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406414760780,2095023,1687473406410706996,,0,0,,1007002,,,,1.69144868851,522.146745841,-1337.81256177,263.28901801,2.39511966705,-0.223958328366,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406429308952,2095024,1687473406425699949,,0,0,,1007002,,,,1.68955254555,522.161574619,-1337.83579001,263.290557093,2.39695453644,-0.211458340287,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406456854586,2095025,1687473406444086074,,0,0,,1007002,,,,1.68734180927,522.178231328,-1337.861567,263.292266159,2.39784359932,-0.211458340287,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406467777212,2095026,1687473406464091062,,0,0,,1007002,,,,1.77574717999,522.181531445,-1337.85093457,263.285706649,2.39936184883,-0.20000000298,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406480382478,2095027,1687473406476655960,,0,0,,1007002,,,,1.77375018597,522.193717318,-1337.87084194,263.287125016,2.40109348297,-0.20000000298,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406500947860,2095028,1687473406496263027,,0,0,,1007002,,,,1.80137372017,522.22696608,-1337.93278855,263.293801302,2.40207767487,-0.20000000298,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406514804924,2095029,1687473406510896921,,0,0,,1007002,,,,1.79909825325,522.240791506,-1337.95444366,263.294919776,2.40385317802,-0.189583331347,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406534797065,2095030,1687473406528935909,,0,0,,1007002,,,,1.82140374184,522.276607758,-1338.01286084,263.293983941,2.40572237968,-0.189583331347,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406545664586,2095031,1687473406543114900,,0,0,,1007002,,,,1.81876397133,522.292472736,-1338.03668612,263.295400726,2.40664505959,-0.182291671634,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406564225290,2095032,1687473406560283899,,0,0,,1007002,,,,1.81581735611,522.309426243,-1338.06189215,263.296902322,2.40831661224,-0.182291671634,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406581667638,2095033,1687473406577519893,,0,0,,1007002,,,,1.81269621849,522.326504796,-1338.08702656,263.298403218,2.41009402275,-0.17499999702,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406598992222,2095034,1687473406595262050,,0,0,,1007002,,,,1.83608138561,522.327337373,-1338.08457968,263.299365758,2.41093993187,-0.17499999702,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406616805098,2095035,1687473406612663984,,0,0,,1007002,,,,1.83297681808,522.343205089,-1338.10723573,263.301541207,2.41261315346,-0.17499999702,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406629179787,2095036,1687473406625637054,,0,0,,1007002,,,,1.82955312729,522.360009087,-1338.13101824,263.303834481,2.41416740417,-0.166666671634,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406651789327,2095037,1687473406643946886,,0,0,,1007002,,,,1.82561767101,522.378668957,-1338.15718263,263.306370128,2.41496610641,-0.166666671634,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406666289112,2095038,1687473406662497043,,0,0,,1007002,,,,1.91641151905,522.379319295,-1338.14455442,263.311019591,2.41628289223,-0.158333331347,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406681308492,2095039,1687473406677110910,,0,0,,1007002,,,,1.91260564327,522.396064124,-1338.16888525,263.313362875,2.41770601273,-0.158333331347,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406702813321,2095040,1687473406695466041,,0,0,,1007002,,,,1.90389430523,522.427649737,-1338.2201268,263.316646473,2.41834568977,-0.158333331347,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406717377014,2095041,1687473406710685968,,0,0,,1007002,,,,1.90030968189,522.443521825,-1338.24205764,263.319015204,2.41977405548,-0.151041671634,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406733093700,2095042,1687473406728317975,,0,0,,1007002,,,,1.90840923786,522.481659078,-1338.28874921,263.328198851,2.42117905617,-0.151041671634,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406746924929,2095043,1687473406742393970,,0,0,,1007002,,,,1.90448153019,522.500224351,-1338.3120232,263.332424416,2.42184329033,-0.142708331347,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406766874465,2095044,1687473406759927034,,0,0,,1007002,,,,1.90012717247,522.520157026,-1338.3368299,263.336954916,2.42318129539,-0.142708331347,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406779734841,2095045,1687473406776882886,,0,0,,1007002,,,,1.89552211761,522.540594761,-1338.36207575,263.341594583,2.42447113991,-0.135416671634,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406798884932,2095046,1687473406794224023,,0,0,,1007002,,,,1.88033509254,522.537416579,-1338.34999747,263.3369017,2.42494368553,-0.135416671634,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406815259862,2095047,1687473406812012910,,0,0,,1007002,,,,1.87606751919,522.556927232,-1338.37193561,263.341962683,2.42620134354,-0.135416671634,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406830097935,2095048,1687473406825788021,,0,0,,1007002,,,,1.87152183056,522.576934899,-1338.39427946,263.347149436,2.42741727829,-0.127083331347,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406850457948,2095049,1687473406844183921,,0,0,,1007002,,,,1.86617922783,522.599607165,-1338.41941606,263.35302422,2.42801308632,-0.127083331347,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406865918900,2095050,1687473406861002922,,0,0,,1007002,,,,1.9417321682,522.590329407,-1338.40088445,263.345639864,2.42874097824,-0.11874999851,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406880363424,2095051,1687473406876794099,,0,0,,1007002,,,,1.93653905392,522.610680477,-1338.42438236,263.350405025,2.42974805832,-0.11874999851,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406897597798,2095052,1687473406894520044,,0,0,,1007002,,,,1.86275696754,522.643236356,-1338.46193749,263.363522174,2.42999577522,-0.11874999851,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406912994269,2095053,1687473406909786939,,0,0,,1007002,,,,1.85783851147,522.662577974,-1338.48217971,263.369244923,2.4309694767,-0.110416665673,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406932020348,2095054,1687473406927802085,,0,0,,1007002,,,,1.81243240833,522.698432807,-1338.52120737,263.372371359,2.43159532547,-0.110416665673,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406945997153,2095055,1687473406942584037,,0,0,,1007002,,,,1.80724585056,522.718327301,-1338.54048575,263.37798658,2.43205666542,-0.10000000149,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406963100639,2095056,1687473406959386110,,0,0,,1007002,,,,1.80143892765,522.739796545,-1338.56115285,263.384047647,2.43286848068,-0.10000000149,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406980093290,2095057,1687473406976016998,,0,0,,1007002,,,,1.79554760456,522.760897119,-1338.58132798,263.390006382,2.433573246,-0.0885416641831,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473406998812383,2095058,1687473406995102882,,0,0,,1007002,,,,1.75303030014,522.752547153,-1338.57787118,263.378505853,2.43347358704,-0.0885416641831,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407015480964,2095059,1687473407011917114,,0,0,,1007002,,,,1.74788343906,522.771403885,-1338.59399276,263.383699875,2.43409967422,-0.0885416641831,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407030312163,2095060,1687473407025402069,,0,0,,1007002,,,,1.74186491966,522.793060817,-1338.6123851,263.389667196,2.43466806412,-0.078125,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407046653810,2095061,1687473407043488979,,0,0,,1007002,,,,1.7355505228,522.815391195,-1338.6312133,263.395822292,2.43492627144,-0.078125,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407066223806,2095062,1687473407061450004,,0,0,,1007002,,,,1.79575622082,522.806206339,-1338.62934495,263.374174765,2.43484735489,-0.0656249970198,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407079549192,2095063,1687473407076127052,,0,0,,1007002,,,,1.78965723515,522.826631469,-1338.64753841,263.379477438,2.43523216248,-0.0656249970198,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407098703763,2095064,1687473407094970941,,0,0,,1007002,,,,1.69783961773,522.862148484,-1338.68448056,263.37884009,2.43522787094,-0.0656249970198,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407114522014,2095065,1687473407110335111,,0,0,,1007002,,,,1.69191896915,522.881855954,-1338.70045575,263.383166102,2.43557143211,-0.0531250014901,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407133457778,2095066,1687473407129556894,,0,0,,1007002,,,,1.61681878567,522.92052702,-1338.735209,263.380977655,2.4356482029,-0.0531250014901,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407145430375,2095067,1687473407142688989,,0,0,,1007002,,,,1.61100614071,522.940093227,-1338.74947987,263.38449695,2.43580675125,-0.0416666679084,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407162907619,2095068,1687473407159559965,,0,0,,1007002,,,,1.60447394848,522.961819066,-1338.76521158,263.388403574,2.43608188629,-0.0416666679084,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407179701880,2095069,1687473407176628112,,0,0,,1007002,,,,1.59776544571,522.983884248,-1338.78106705,263.392369752,2.43633127213,-0.0302083324641,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407198543267,2095070,1687473407195111036,,0,0,,1007002,,,,1.51854598522,522.973281451,-1338.78833884,263.381578615,2.43608140945,-0.0302083324641,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407216375623,2095071,1687473407212362051,,0,0,,1007002,,,,1.51263797283,522.992525157,-1338.80099811,263.384676824,2.43629074097,-0.0302083324641,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407232110747,2095072,1687473407226306915,,0,0,,1007002,,,,1.50640952587,523.012755625,-1338.81420311,263.387931477,2.43647956848,-0.0177083332092,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407248635158,2095073,1687473407243606090,,0,0,,1007002,,,,1.50020563602,523.032846217,-1338.82721339,263.391161044,2.43647956848,-0.0177083332092,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407267816969,2095074,1687473407261329889,,0,0,,1007002,,,,1.52570688725,523.025160932,-1338.84173262,263.378349491,2.43631339073,-0.00520833348855,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407280827713,2095075,1687473407276678085,,0,0,,1007002,,,,1.5196185112,523.044501009,-1338.85464606,263.381510341,2.43645143509,-0.00520833348855,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407300142339,2095076,1687473407295937061,,0,0,,1007002,,,,1.45349979401,523.081636089,-1338.88925358,263.383965044,2.43622136116,-0.00520833348855,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407313182510,2095077,1687473407309958934,,0,0,,1007002,,,,1.44799828529,523.098804951,-1338.90002391,263.386240278,2.43632102013,0.00769230769947,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407333132984,2095078,1687473407329935073,,0,0,,1007002,,,,1.40391373634,523.136129778,-1338.94257195,263.383215964,2.4362590313,0.00769230769947,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407347248855,2095079,1687473407342834949,,0,0,,1007002,,,,1.3978292942,523.154272945,-1338.95418293,263.384305533,2.43630552292,0.0211538467556,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407362942155,2095080,1687473407359695911,,0,0,,1007002,,,,1.39132142067,523.17368518,-1338.96651454,263.385464328,2.43638420105,0.0211538467556,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407379540057,2095081,1687473407376553058,,0,0,,1007002,,,,1.38462746143,523.19363022,-1338.97908725,263.386647488,2.43647456169,0.0336538478732,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407398056438,2095082,1687473407394314050,,0,0,,1007002,,,,1.3514996767,523.192283342,-1338.99391087,263.380995395,2.43640637398,0.0336538478732,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407414917211,2095083,1687473407410619020,,0,0,,1007002,,,,1.34557402134,523.210036866,-1339.00443102,263.381708136,2.43649983406,0.0336538478732,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407430425142,2095084,1687473407426115036,,0,0,,1007002,,,,1.33921480179,523.22906768,-1339.01562248,263.382465112,2.43658924103,0.0461538471282,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407446344801,2095085,1687473407443650960,,0,0,,1007002,,,,1.33239114285,523.249474047,-1339.02752621,263.383268976,2.43663835526,0.0461538471282,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407464702428,2095086,1687473407461072921,,0,0,,1007002,,,,1.34641647339,523.243844652,-1339.04574541,263.385555638,2.43666863441,0.0586538463831,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407479571545,2095087,1687473407476165056,,0,0,,1007002,,,,1.34041118622,523.262396516,-1339.05596525,263.386561584,2.43676066399,0.0586538463831,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407498774398,2095088,1687473407495556116,,0,0,,1007002,,,,1.33374917507,523.298049024,-1339.08952617,263.391462154,2.43677306175,0.0586538463831,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407513339289,2095089,1687473407509468078,,0,0,,1007002,,,,1.32827413082,523.314177583,-1339.09887299,263.392616873,2.43685793877,0.0721153840423,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407533378410,2095090,1687473407528290033,,0,0,,1007002,,,,1.34721910954,523.352482654,-1339.13666863,263.393412707,2.43691587448,0.0721153840423,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687473407545519135,2095091,1687473407542565107,,0,0,,1007002,,,,1.34093821049,523.369983816,-1339.14778793,263.394479245,2.43695092201,0.0846153870225,4,0,3,-1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
